sku,title,description,quantity,price,images,optionname1,optionname2,optionname3,optionname4,optionname5,option1,option2,option3,option4,option5,product_identifier,product_identifier_type,brand
"020618CHABL03","Underground Sea MTG Card Revised Edition Dual Land RARE Magic the Gathering","<div>This is your chance to own an ""Underground Sea"" card from Magic: The Gathering's ""Revised Edition!""</div><div> </div><div>This card is in Heavily Played condition. It has some handling grime on the white border of the front, and from the back you can see the wear along the edges and corners. Please see our scans for more details.</div><div> </div><div>Perfect for any Magic player or card collector - Don't miss out!<br><hr><p><span style=""font-family: Arial;"">We describe all items to the best of our ability and knowledge, and we image everything that is included for each listing. If you have any questions regarding a description or pictures, please contact us for help.</span></p><p><span style=""font-family: Arial;""><span style=""font-weight: bold; text-decoration: underline;"">Combining Items</span><br>You may also continue purchasing additional items from our auctions or eBay store. You have 7 days from the end of the first purchase to add additional items to your order. Please note that Unpaid Items Disputes will open on any item after 4 days without payment. You still have the full 7 days to submit payment on those items. Because of our volume we automate this process and cannot turn it on/off for individual orders. Make sure all of your auctions have ended prior to checking out. All of your purchases will be consolidated into one checkout!<br></span></p><p><span style=""font-family: Arial;""><span style=""font-weight: bold; text-decoration: underline;"">Payment</span><br>You have 7 days from the end of your purchase to complete your order. Please note that an Unpaid Items Dispute will open on any item after 4 days without payment. You still have the full 7 days to submit payment.<br></span></p><p><span style=""font-family: Arial;"">We accept all site-approved payment methods, including Credit Cards and Paypal.</span></p><div><span style=""font-family: Arial;""><img src=""https://www.paypalobjects.com/webstatic/mktg/logo/bdg_secured_by_pp_2line.png"" border=""0"" alt=""Secured by PayPal""> <img alt="""" src=""https://i.frg.im/YV41aBqD/pymntcards.gif"" style=""width: 205px; height: 50px;""><br></span></div><div><span style=""font-family: Arial;""><br></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Sales Tax</span></div><div><span style=""font-family: Arial;"">9.25% Sales Tax Collected In Tennessee.</span></div><div><span style=""font-family: Arial;""> </span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Domestic Shipping</span></div><div><span style=""font-family: Arial;"">Domestic (all 50 states, U.S. territories, APO/FPO & P.O. Boxes) shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Shipping</span></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then the international shipping rates are calculated at a discounted rate. If you are in an eligible country then, per our agreement with eBay, we must ship using the Global Shipping Program.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-family: Arial;"">If you are in a country that is not eligible for the Global Shipping Program, then the international shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""> </span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Buyers - Please Note:</span></div><div><ul><li><span style=""font-family: Arial;"">Import duties, taxes and charges are not included in the item price or shipping charges.<br></span></li><li><span style=""font-family: Arial;"">These charges are the buyer's responsibility. Please confirm with your country's customs office to determine what these additional costs will be prior to bidding/buying.<br></span></li><li><span style=""font-family: Arial;"">These charges are normally collected by the delivering freight (shipping) company or when you pick the item up - do not confuse them for additional shipping charges.<br></span></li><li><span style=""font-family: Arial;"">Due to U.S. regulations, we cannot ship items as gifts or as a sample. We identify the shipment with the description of contents and total value paid.<br></span></li></ul></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then any import duties, taxes or charges are collected when you enter eBay's Checkout process. There should be NO additional import duties, taxes or charges due when the package arrives.</span></div></div></div>",1,9.9900,"http://i.frg.im/5YhjFSrb/underground-1.jpg,http://i.frg.im/RH8dmQre/underground-2.jpg","","","","","","","","","","","","UPC","Wizards of the Coast"
"020618CHABL04","Tundra MTG Card Revised Edition Dual Land RARE Magic the Gathering Played","<div>This is your chance to own an ""Tundra"" card from Magic: The Gathering's ""Revised Edition!""</div><div> </div><div>This card is in Lightly/Moderately Played condition. It has some very minor wear on the white border of the front, and from the back you can see the wear along the edges and corners. Please see our scans for more details.</div><div> </div><div>Perfect for any Magic player or card collector - Don't miss out!<br><hr><p><span style=""font-family: Arial;"">We describe all items to the best of our ability and knowledge, and we image everything that is included for each listing. If you have any questions regarding a description or pictures, please contact us for help.</span></p><p><span style=""font-family: Arial;""><span style=""font-weight: bold; text-decoration: underline;"">Combining Items</span><br>You may also continue purchasing additional items from our auctions or eBay store. You have 7 days from the end of the first purchase to add additional items to your order. Please note that Unpaid Items Disputes will open on any item after 4 days without payment. You still have the full 7 days to submit payment on those items. Because of our volume we automate this process and cannot turn it on/off for individual orders. Make sure all of your auctions have ended prior to checking out. All of your purchases will be consolidated into one checkout!<br></span></p><p><span style=""font-family: Arial;""><span style=""font-weight: bold; text-decoration: underline;"">Payment</span><br>You have 7 days from the end of your purchase to complete your order. Please note that an Unpaid Items Dispute will open on any item after 4 days without payment. You still have the full 7 days to submit payment.<br></span></p><p><span style=""font-family: Arial;"">We accept all site-approved payment methods, including Credit Cards and Paypal.</span></p><div><span style=""font-family: Arial;""><img src=""https://www.paypalobjects.com/webstatic/mktg/logo/bdg_secured_by_pp_2line.png"" border=""0"" alt=""Secured by PayPal""> <img alt="""" src=""https://i.frg.im/YV41aBqD/pymntcards.gif"" style=""width: 205px; height: 50px;""><br></span></div><div><span style=""font-family: Arial;""><br></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Sales Tax</span></div><div><span style=""font-family: Arial;"">9.25% Sales Tax Collected In Tennessee.</span></div><div><span style=""font-family: Arial;""> </span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Domestic Shipping</span></div><div><span style=""font-family: Arial;"">Domestic (all 50 states, U.S. territories, APO/FPO & P.O. Boxes) shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Shipping</span></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then the international shipping rates are calculated at a discounted rate. If you are in an eligible country then, per our agreement with eBay, we must ship using the Global Shipping Program.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-family: Arial;"">If you are in a country that is not eligible for the Global Shipping Program, then the international shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""> </span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Buyers - Please Note:</span></div><div><ul><li><span style=""font-family: Arial;"">Import duties, taxes and charges are not included in the item price or shipping charges.<br></span></li><li><span style=""font-family: Arial;"">These charges are the buyer's responsibility. Please confirm with your country's customs office to determine what these additional costs will be prior to bidding/buying.<br></span></li><li><span style=""font-family: Arial;"">These charges are normally collected by the delivering freight (shipping) company or when you pick the item up - do not confuse them for additional shipping charges.<br></span></li><li><span style=""font-family: Arial;"">Due to U.S. regulations, we cannot ship items as gifts or as a sample. We identify the shipment with the description of contents and total value paid.<br></span></li></ul></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then any import duties, taxes or charges are collected when you enter eBay's Checkout process. There should be NO additional import duties, taxes or charges due when the package arrives.</span></div></div></div>",1,9.9900,"http://i.frg.im/9X2iSKPs/tundra-1.jpg,http://i.frg.im/rOqQPYYx/tundra-2.jpg","","","","","","","","","","","","UPC","Wizards of the Coast"
"020618BGABL05","MXC Season One DVD Set Most Extreme Elimination Challenge NEW & SEALED 2006","<div>This is your chance to own ""MXC Season One"" on DVD!</div><div> </div><div>This set is brand new & still factory sealed. The box has only very minor wear from storage. Please see our pictures for more details.</div><div> </div><div>Perfect for any MXC fan or DVD collector - Don't miss out!<br><hr><p><span style=""font-family: Arial;"">We describe all items to the best of our ability and knowledge, and we image everything that is included for each listing. If you have any questions regarding a description or pictures, please contact us for help.</span></p><p><span style=""font-family: Arial;""><span style=""font-weight: bold; text-decoration: underline;"">Combining Items</span><br>You may also continue purchasing additional items from our auctions or eBay store. You have 7 days from the end of the first purchase to add additional items to your order. Please note that Unpaid Items Disputes will open on any item after 4 days without payment. You still have the full 7 days to submit payment on those items. Because of our volume we automate this process and cannot turn it on/off for individual orders. Make sure all of your auctions have ended prior to checking out. All of your purchases will be consolidated into one checkout!<br></span></p><p><span style=""font-family: Arial;""><span style=""font-weight: bold; text-decoration: underline;"">Payment</span><br>You have 7 days from the end of your purchase to complete your order. Please note that an Unpaid Items Dispute will open on any item after 4 days without payment. You still have the full 7 days to submit payment.<br></span></p><p><span style=""font-family: Arial;"">We accept all site-approved payment methods, including Credit Cards and Paypal.</span></p><div><span style=""font-family: Arial;""><img src=""https://www.paypalobjects.com/webstatic/mktg/logo/bdg_secured_by_pp_2line.png"" border=""0"" alt=""Secured by PayPal""> <img alt="""" src=""https://i.frg.im/YV41aBqD/pymntcards.gif"" style=""width: 205px; height: 50px;""><br></span></div><div><span style=""font-family: Arial;""><br></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Sales Tax</span></div><div><span style=""font-family: Arial;"">9.25% Sales Tax Collected In Tennessee.</span></div><div><span style=""font-family: Arial;""> </span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Domestic Shipping</span></div><div><span style=""font-family: Arial;"">Domestic (all 50 states, U.S. territories, APO/FPO & P.O. Boxes) shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Shipping</span></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then the international shipping rates are calculated at a discounted rate. If you are in an eligible country then, per our agreement with eBay, we must ship using the Global Shipping Program.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-family: Arial;"">If you are in a country that is not eligible for the Global Shipping Program, then the international shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""> </span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Buyers - Please Note:</span></div><div><ul><li><span style=""font-family: Arial;"">Import duties, taxes and charges are not included in the item price or shipping charges.<br></span></li><li><span style=""font-family: Arial;"">These charges are the buyer's responsibility. Please confirm with your country's customs office to determine what these additional costs will be prior to bidding/buying.<br></span></li><li><span style=""font-family: Arial;"">These charges are normally collected by the delivering freight (shipping) company or when you pick the item up - do not confuse them for additional shipping charges.<br></span></li><li><span style=""font-family: Arial;"">Due to U.S. regulations, we cannot ship items as gifts or as a sample. We identify the shipment with the description of contents and total value paid.<br></span></li></ul></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then any import duties, taxes or charges are collected when you enter eBay's Checkout process. There should be NO additional import duties, taxes or charges due when the package arrives.</span></div></div></div>",1,9.9900,"http://i.frg.im/tFiutT8z/020618bgabl05-1.jpg,http://i.frg.im/9AzkDpUw/020618bgabl05-2.jpg","","","","","","","","","","","876964000512","UPC",""
"020618CHFDC02","FISTFUL OF ALIENS 21 Mini Figure Lot Loose Yes Entertainment","<p><span style=""font-size: 16px;"">All figures are in great shape with some minor paint wear/imperfections.</span></p><hr><p><span style=""font-family: Arial;""><span style=""font-size: 16px;"">We describe all items to the best of our ability and knowledge, and we image everything that is included for each listing. If you have any questions regarding a description or pictures, please contact us for help.</span></span></p><p><span style=""font-family: Arial;""><span style=""font-size: 16px;""><span style=""font-weight: bold; text-decoration: underline;"">Payment<br></span>We accept all site-approved payment methods, including Credit Cards and Paypal.</span></span></p><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><img src=""https://www.paypalobjects.com/webstatic/mktg/logo/bdg_secured_by_pp_2line.png"" border=""0"" alt=""Secured by PayPal""> <img alt="""" src=""https://i.frg.im/YV41aBqD/pymntcards.gif"" style=""width: 205px; height: 50px;""><br></span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><br>
</span></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">Sales Tax</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">9.25% Sales Tax Collected In Tennessee.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""> </span></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">Domestic Shipping</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">Domestic (all 50 states, U.S. territories, APO/FPO & P.O. Boxes) shipping rates are calculated based on package weight & destination.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><br></span></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">International Shipping</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">If you are in a country that is eligible for the Global Shipping Program, then the international shipping rates are calculated at a discounted rate. If you are in an eligible country then, per our agreement with eBay, we must ship using the Global Shipping Program.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><br></span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">If you are in a country that is not eligible for the Global Shipping Program, then the international shipping rates are calculated based on package weight & destination.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""> </span></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">International Buyers - Please Note:</span></span></div><div><ul><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">Import duties, taxes and charges are not included in the item price or shipping charges.<br></span></span></li><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">These charges are the buyer's responsibility. Please confirm with your country's customs office to determine what these additional costs will be prior to bidding/buying.<br></span></span></li><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">These charges are normally collected by the delivering freight (shipping) company or when you pick the item up - do not confuse them for additional shipping charges.<br></span></span></li><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">Due to U.S. regulations, we cannot ship items as gifts or as a sample. We identify the shipment with the description of contents and total value paid.<br></span></span></li></ul></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">If you are in a country that is eligible for the Global Shipping Program, then any import duties, taxes or charges are collected when you enter eBay's Checkout process. There should be NO additional import duties, taxes or charges due when the package arrives.</span></span></div></div></div>",1,24.9900,"","","","","","","","","","","","","UPC",""
"020618CHFDC03","I LIKE TO PLAY GAMES DVD Sealed NEW Lisa Boyle OOP Region 1 1995","<p style=""margin-bottom: 0.14in; line-height: 115%""><span style=""font-size: 16px;"">NEW in factory
sealed shrink wrap.</span></p><hr><p><span style=""font-family: Arial;""><span style=""font-size: 16px;"">We describe all items to the best of our ability and knowledge, and we image everything that is included for each listing. If you have any questions regarding a description or pictures, please contact us for help.</span></span></p><p><span style=""font-family: Arial;""><span style=""font-size: 16px;""><span style=""font-weight: bold; text-decoration: underline;"">Payment<br></span>We accept all site-approved payment methods, including Credit Cards and Paypal.</span></span></p><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><img src=""https://www.paypalobjects.com/webstatic/mktg/logo/bdg_secured_by_pp_2line.png"" border=""0"" alt=""Secured by PayPal""> <img alt="""" src=""https://i.frg.im/YV41aBqD/pymntcards.gif"" style=""width: 205px; height: 50px;""><br></span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><br>
</span></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">Sales Tax</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">9.25% Sales Tax Collected In Tennessee.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""> </span></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">Domestic Shipping</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">Domestic (all 50 states, U.S. territories, APO/FPO & P.O. Boxes) shipping rates are calculated based on package weight & destination.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><br></span></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">International Shipping</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">If you are in a country that is eligible for the Global Shipping Program, then the international shipping rates are calculated at a discounted rate. If you are in an eligible country then, per our agreement with eBay, we must ship using the Global Shipping Program.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""><br></span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">If you are in a country that is not eligible for the Global Shipping Program, then the international shipping rates are calculated based on package weight & destination.</span></span></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;""> </span></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""font-size: 16px;"">International Buyers - Please Note:</span></span></div><div><ul><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">Import duties, taxes and charges are not included in the item price or shipping charges.<br></span></span></li><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">These charges are the buyer's responsibility. Please confirm with your country's customs office to determine what these additional costs will be prior to bidding/buying.<br></span></span></li><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">These charges are normally collected by the delivering freight (shipping) company or when you pick the item up - do not confuse them for additional shipping charges.<br></span></span></li><li><span style=""font-family: Arial;""><span style=""font-size: 16px;"">Due to U.S. regulations, we cannot ship items as gifts or as a sample. We identify the shipment with the description of contents and total value paid.<br></span></span></li></ul></div><div><span style=""font-family: Arial;""><span style=""font-size: 16px;"">If you are in a country that is eligible for the Global Shipping Program, then any import duties, taxes or charges are collected when you enter eBay's Checkout process. There should be NO additional import duties, taxes or charges due when the package arrives.</span></span></div></div></div>",1,19.9900,"","","","","","","","","","","","082551746620","UPC",""
"020618CHFDC04","Vintage Bette Midler De Tour Concert Poster Signed Autographed","<p><span style=""""><span style=""font-size: 16px;"">The poster has some edge wear and light creasing, but overall it is in great shape. It does not appear to have been displayed. Please note that we acquired this from a private collector, so there is no COA. It measures around 23"" x 35"".</span></span></p><hr><p><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">We describe all items to the best of our ability and knowledge, and we image everything that is included for each listing. If you have any questions regarding a description or pictures, please contact us for help.</span></span></span></p><p><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;""><span style=""font-weight: bold; text-decoration: underline;"">Payment<br></span>We accept all site-approved payment methods, including Credit Cards and Paypal.</span></span></span></p><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;""><img src=""https://www.paypalobjects.com/webstatic/mktg/logo/bdg_secured_by_pp_2line.png"" border=""0"" alt=""Secured by PayPal""> <img alt="""" src=""https://i.frg.im/YV41aBqD/pymntcards.gif"" style=""width: 205px; height: 50px;""><br></span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;""><br>
</span></span></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">Sales Tax</span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">9.25% Sales Tax Collected In Tennessee.</span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;""> </span></span></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">Domestic Shipping</span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">Domestic (all 50 states, U.S. territories, APO/FPO & P.O. Boxes) shipping rates are calculated based on package weight & destination.</span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;""><br></span></span></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">International Shipping</span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">If you are in a country that is eligible for the Global Shipping Program, then the international shipping rates are calculated at a discounted rate. If you are in an eligible country then, per our agreement with eBay, we must ship using the Global Shipping Program.</span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;""><br></span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">If you are in a country that is not eligible for the Global Shipping Program, then the international shipping rates are calculated based on package weight & destination.</span></span></span></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;""> </span></span></span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">International Buyers - Please Note:</span></span></span></div><div><ul><li><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">Import duties, taxes and charges are not included in the item price or shipping charges.<br></span></span></span></li><li><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">These charges are the buyer's responsibility. Please confirm with your country's customs office to determine what these additional costs will be prior to bidding/buying.<br></span></span></span></li><li><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">These charges are normally collected by the delivering freight (shipping) company or when you pick the item up - do not confuse them for additional shipping charges.<br></span></span></span></li><li><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">Due to U.S. regulations, we cannot ship items as gifts or as a sample. We identify the shipment with the description of contents and total value paid.<br></span></span></span></li></ul></div><div><span style=""font-family: Arial;""><span style=""""><span style=""font-size: 16px;"">If you are in a country that is eligible for the Global Shipping Program, then any import duties, taxes or charges are collected when you enter eBay's Checkout process. There should be NO additional import duties, taxes or charges due when the package arrives.</span></span></span></div></div></div>",1,24.9900,"","","","","","","","","","","","","UPC",""
"020618CHABL06","Nintendo GameCube MEGA MAN X CONTROLLER w/ Box Capcom NubyTech 2006","<p style=""margin-bottom: 0in""></p><p style=""margin-bottom: 0in""></p><p>This is your chance to own a rare ""Mega Man X"" Nintendo GameCube controller from NubyTech (2006)!</p><p>This listing includes the controller, collectible case & booklet. The controller is in fantastic condition with only extremely minor storage & handling wear. The case has moderate storage wear. Please see our pictures for more details.</p><p style=""margin-bottom: 0in"">Perfect for any Mega Man fan or Nintendo collector - Don't miss out!</p>
<hr>
<p><span style=""font-family: Arial;"">We describe all items to the best of our ability and knowledge, and we image everything that is included for each listing. If you have any questions regarding a description or pictures, please contact us for help.</span></p><p><span style=""font-family: Arial;""><span style=""text-decoration-line: underline; font-weight: bold;"">Combining Items</span><br>You may also continue purchasing additional items from our auctions or eBay store. You have 7 days from the end of the first purchase to add additional items to your order. Please note that Unpaid Items Disputes will open on any item after 4 days without payment. You still have the full 7 days to submit payment on those items. Because of our volume we automate this process and cannot turn it on/off for individual orders. Make sure all of your auctions have ended prior to checking out. All of your purchases will be consolidated into one checkout!</span></p><p><span style=""font-family: Arial;""><span style=""font-weight: bold; text-decoration: underline;"">Payment<br></span></span>You have 7 days from the end of your purchase to complete your order. Please note that an Unpaid Items Dispute will open on any item after 4 days without payment. You still have the full 7 days to submit payment.</p><p><span style=""font-family: Arial;"">We accept all site-approved payment methods, including Credit Cards and Paypal.</span></p><div><span style=""font-family: Arial;""><img src=""https://www.paypalobjects.com/webstatic/mktg/logo/bdg_secured_by_pp_2line.png"" border=""0"" alt=""Secured by PayPal""> <img alt="""" src=""https://i.frg.im/YV41aBqD/pymntcards.gif"" style=""width: 205px; height: 50px;""><br></span></div><div><span style=""font-family: Arial;""><br>
</span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Sales Tax</span></div><div><span style=""font-family: Arial;"">9.25% Sales Tax Collected In Tennessee.</span></div><div><span style=""font-family: Arial;""> </span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">Domestic Shipping</span></div><div><span style=""font-family: Arial;"">Domestic (all 50 states, U.S. territories, APO/FPO & P.O. Boxes) shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Shipping</span></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then the international shipping rates are calculated at a discounted rate. If you are in an eligible country then, per our agreement with eBay, we must ship using the Global Shipping Program.</span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-family: Arial;"">If you are in a country that is not eligible for the Global Shipping Program, then the international shipping rates are calculated based on package weight & destination.</span></div><div><span style=""font-family: Arial;""> </span></div><div><div><span style=""font-weight: bold; text-decoration: underline; font-family: Arial;"">International Buyers - Please Note:</span></div><div><ul><li><span style=""font-family: Arial;"">Import duties, taxes and charges are not included in the item price or shipping charges.<br></span></li><li><span style=""font-family: Arial;"">These charges are the buyer's responsibility. Please confirm with your country's customs office to determine what these additional costs will be prior to bidding/buying.<br></span></li><li><span style=""font-family: Arial;"">These charges are normally collected by the delivering freight (shipping) company or when you pick the item up - do not confuse them for additional shipping charges.<br></span></li><li><span style=""font-family: Arial;"">Due to U.S. regulations, we cannot ship items as gifts or as a sample. We identify the shipment with the description of contents and total value paid.<br></span></li></ul></div><div><span style=""font-family: Arial;"">If you are in a country that is eligible for the Global Shipping Program, then any import duties, taxes or charges are collected when you enter eBay's Checkout process. There should be NO additional import duties, taxes or charges due when the package arrives.</span></div></div></div>",1,9.9900,"http://i.frg.im/zbcx2kgz/020618chabl06-7.jpg,http://i.frg.im/5eb730If/020618chabl06-8.jpg,http://i.frg.im/x0sltXrv/020618chabl06-5.jpg,http://i.frg.im/GUUekoJf/020618chabl06-1.jpg,http://i.frg.im/5g6HmcqY/020618chabl06-2.jpg,http://i.frg.im/fvLnpo5Z/020618chabl06-3.jpg,http://i.frg.im/lxh92Cp2/020618chabl06-4.jpg,http://i.frg.im/hH2hP7dZ/020618chabl06-6.jpg","","","","","","","","","","","","UPC",""
